MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,PiecesParChambre,PopParLogement,Prix_reel,Prix_predit,Residus,Erreur_%
2.5938,40.0,3.8114754098360657,1.0573770491803278,1203.0,4.930327868852459,33.94,-118.22,3.604651162790698,243.99999999999997,1.154,1.4796951784260344,-0.32569517842603446,-28.22315237660611
5.6276,35.0,6.558241758241758,0.9802197802197802,1435.0,3.1538461538461537,33.83,-117.89,6.690582959641255,455.0,2.008,2.634074616351043,-0.6260746163510431,-31.179014758518083
1.6944,33.0,4.892857142857143,1.0714285714285714,716.0,3.1964285714285716,32.72,-117.09,4.566666666666667,224.0,1.118,1.3022858313606633,-0.18428583136066323,-16.483526955336604
2.2619,13.0,5.099041533546326,1.1421725239616614,1768.0,2.8242811501597442,38.13,-121.47,4.464335664335664,626.0,1.235,1.0542379967976387,0.18076200320236135,14.636599449583915
2.535,37.0,4.723214285714286,1.1227678571428572,1109.0,2.4754464285714284,37.68,-122.1,4.20675944333996,448.00000000000006,1.74,1.983499225197015,-0.24349922519701495,-13.99420834465603
7.642,31.0,6.743006993006993,1.0611888111888113,1695.0,2.9632867132867133,34.24,-118.23,6.354200988467874,572.0,3.964,3.5839752240770295,0.38002477592297046,9.586901511679375
2.8312,16.0,4.516050878255602,1.2668079951544517,5105.0,1.5460327074500302,34.19,-118.6,3.5649055701649535,3302.0,2.139,3.249200692359665,-1.110200692359665,-51.90279066665101
4.7933,37.0,6.0,1.021543985637343,1635.0,2.9353680430879714,37.67,-122.14,5.873462214411248,557.0,1.869,2.648139438130883,-0.7791394381308832,-41.68750337778936
2.8711,48.0,4.419700214132762,1.0364025695931478,1055.0,2.259100642398287,37.76,-122.47,4.2644628099173545,466.99999999999994,3.296,2.4103396038455926,0.8856603961544072,26.87076444643226
5.4721,33.0,5.183319570602808,1.0520231213872833,3025.0,2.4979355904211396,37.41,-122.1,4.927001569858713,1211.0,3.433,3.3738013297025518,0.059198670297448075,1.7244005329871273
4.1444,14.0,5.116279069767442,1.0149501661129567,2472.0,2.053156146179402,37.29,-121.86,5.040916530278233,1204.0,1.784,2.682849179570283,-0.8988491795702831,-50.383922621652644
6.1237,7.0,6.229007633587786,0.9465648854961832,879.0,3.354961832061069,38.01,-121.92,6.580645161290322,262.0,1.66,2.4227361991805836,-0.7627361991805837,-45.94796380605926
5.2297,27.0,6.1566579634464755,1.08355091383812,1562.0,4.078328981723238,37.35,-121.8,5.681927710843374,383.0,1.928,2.4685208166213215,-0.5405208166213216,-28.03531206542124
4.0061,30.0,5.3241525423728815,1.0084745762711864,1611.0,3.413135593220339,33.85,-117.97,5.279411764705882,472.0,1.829,2.02856912977677,-0.19956912977676988,-10.91137943011317
3.3482,21.0,5.366824644549763,1.1232227488151658,3067.0,2.9071090047393366,34.08,-117.68,4.778059071729958,1055.0,1.373,1.7144960675543999,-0.3414960675543999,-24.872255466453012
5.2849,16.0,5.907303370786517,0.9775280898876404,1305.0,3.6657303370786516,34.02,-117.6,6.043103448275862,356.0,1.604,2.0353610632739887,-0.4313610632739886,-26.892834368702527
4.9504,5.0,5.63010752688172,1.0365591397849463,4361.0,3.1261648745519715,38.13,-122.19,5.431535269709543,1395.0,2.148,2.267217089534796,-0.11921708953479593,-5.550143833091058
3.3047,24.0,4.306709265175719,1.036741214057508,1908.0,3.047923322683706,33.74,-117.81,4.154083204930663,626.0,2.169,1.9012803012529105,0.26771969874708956,12.343001325361437
3.3971,22.0,4.676348547717843,1.1908713692946058,697.0,2.892116182572614,33.9,-118.35,3.9268292682926833,241.0,2.203,2.131468433538018,0.071531566461982,3.2470071022234226
1.8672,43.0,3.988095238095238,0.9126984126984127,548.0,2.1746031746031744,32.64,-117.08,4.369565217391305,252.00000000000003,1.458,1.742364671872913,-0.28436467187291314,-19.503749785522164
2.5122,45.0,4.75,1.06198347107438,1437.0,2.96900826446281,37.76,-122.16,4.472762645914397,484.0,0.955,1.883788984613382,-0.928788984613382,-97.25539105899288
3.3125,22.0,6.175548589341693,1.0407523510971788,1066.0,3.341692789968652,36.79,-119.9,5.933734939759035,319.0,1.061,1.1451087316131492,-0.08410873161314925,-7.927307409344888
8.8062,52.0,6.932475884244373,0.9839228295819936,861.0,2.7684887459807075,34.07,-118.32,7.045751633986928,311.0,5.00001,4.329215551594508,0.6707944484054913,13.415862136385554
1.5608,31.0,3.971502590673575,0.9352331606217616,1518.0,3.9326424870466323,36.4,-119.1,4.246537396121884,386.0,0.517,0.3678397748584601,0.14916022514153993,28.851107377473873
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,34.03,-117.96,5.142506142506142,403.00000000000006,1.504,1.5253212867088166,-0.02132128670881661,-1.4176387439372746
3.6712,30.0,3.6599825632083696,1.084568439407149,2678.0,2.334786399302528,37.46,-122.15,3.3745980707395495,1147.0,3.086,2.809107235589728,0.27689276441027166,8.972545833126107
1.9688,29.0,4.036734693877551,1.0979591836734695,823.0,1.6795918367346938,38.6,-121.46,3.6765799256505574,490.0,1.356,1.278886809626286,0.07711319037371411,5.6868134493889455
5.5061,17.0,6.6871165644171775,1.0061349693251533,473.0,2.901840490797546,38.48,-122.65,6.646341463414634,163.0,2.318,2.471301230573836,-0.15330123057383593,-6.613512966947193
3.5541,20.0,3.8488372093023258,1.0465116279069768,857.0,1.9930232558139536,37.64,-122.06,3.6777777777777776,430.0,3.5,2.4237241139787074,1.0762758860212926,30.750739600608362
15.0001,52.0,8.78061224489796,0.9948979591836735,688.0,3.510204081632653,34.08,-118.34,8.825641025641024,196.0,5.00001,6.644963263107812,-1.644953263107812,-32.89899946415731
2.1125,26.0,4.690821256038648,1.183574879227053,592.0,2.859903381642512,34.07,-117.32,3.9632653061224494,207.0,0.84,1.1071845648425054,-0.2671845648425054,-31.807686290774456
3.1382,14.0,4.956442831215971,1.0490018148820326,1109.0,2.0127041742286753,37.31,-121.81,4.724913494809689,551.0,1.397,2.097783487960271,-0.700783487960271,-50.163456546905586
2.8906,18.0,6.485714285714286,1.1428571428571428,272.0,2.5904761904761906,39.1,-122.94,5.675000000000001,105.0,1.406,1.4207358714650056,-0.014735871465005657,-1.0480705167144848
2.3156,51.0,3.963917525773196,1.0154639175257731,1173.0,3.0231958762886597,34.07,-117.76,3.903553299492386,388.0,1.098,1.6186044903294032,-0.5206044903294031,-47.41388800814236
3.4844,28.0,5.18018018018018,0.9436936936936937,1312.0,2.954954954954955,34.08,-117.42,5.4892601431980905,444.0,1.277,1.5220264179011522,-0.24502641790115232,-19.187659976597676
3.6,37.0,4.3497267759562845,0.9562841530054644,740.0,4.043715846994536,33.9,-118.1,4.548571428571429,183.0,1.564,1.912472225677277,-0.348472225677277,-22.280832843815663
4.125,36.0,5.748971193415638,1.1893004115226338,661.0,2.720164609053498,37.09,-122.12,4.833910034602076,243.0,2.396,2.769616278582106,-0.373616278582106,-15.593333830638814
8.4389,25.0,7.718446601941747,1.058252427184466,568.0,2.7572815533980584,34.11,-118.3,7.293577981651376,206.0,5.00001,3.833953902896994,1.1660560971030058,23.32107529990952
1.4853,45.0,5.285714285714286,1.2,167.0,2.3857142857142857,37.8,-121.21,4.404761904761905,70.0,1.018,1.121883761680344,-0.10388376168034408,-10.204691717126137
3.5893,35.0,5.966911764705882,1.1176470588235294,868.0,3.1911764705882355,33.88,-118.11,5.338815789473684,272.0,2.76,2.012621555352176,0.7473784446478238,27.07892915390666
2.6178,52.0,3.304289544235925,1.0361930294906165,2328.0,3.1206434316353886,34.08,-118.28,3.1888745148771025,746.0,2.031,2.075867466088745,-0.04486746608874492,-2.209131762124319
5.6168,13.0,6.727524204702628,1.008298755186722,2780.0,3.8450899031811896,34.02,-117.63,6.672153635116598,723.0,1.754,2.019749983276398,-0.2657499832763981,-15.15108228485736
2.4375,27.0,3.1650595575723197,1.1395348837209303,4165.0,2.3624503686897333,37.46,-122.14,2.7775012444001987,1763.0,1.89,2.428254949898289,-0.5382549498982889,-28.479097878216347
9.281,31.0,7.131233595800525,0.9868766404199475,1001.0,2.627296587926509,37.36,-122.08,7.226063829787234,381.0,5.00001,4.519964101351128,0.48004589864887137,9.600898771179885
2.8727,33.0,4.0948419301164725,1.0798668885191347,1234.0,2.05324459234609,36.6,-121.9,3.7919876733436055,601.0,2.25,2.6534492705571395,-0.4034492705571395,-17.93107869142842
5.2868,47.0,6.546391752577319,0.9360824742268041,1098.0,2.263917525773196,37.84,-122.23,6.993392070484581,485.0,3.476,2.9230143913076105,0.5529856086923894,15.908676889884621
2.5806,20.0,5.568438003220612,1.0483091787439613,1465.0,2.359098228663446,35.44,-119.01,5.311827956989247,621.0,0.825,1.3739104443875547,-0.5489104443875548,-66.53459931970362
1.6375,18.0,4.566009104704097,1.1229135053110775,2317.0,3.5159332321699543,34.13,-117.33,4.066216216216216,659.0,0.724,0.6282273148600623,0.09577268513993764,13.228271428168185
4.1576,26.0,5.175925925925926,1.0169753086419753,2020.0,3.117283950617284,34.21,-118.86,5.089529590288316,648.0,2.118,2.3901795897579348,-0.2721795897579349,-12.850783274690034
2.2917,44.0,3.514018691588785,0.8130841121495327,273.0,2.5514018691588785,34.09,-117.28,4.32183908045977,107.0,0.908,1.2976309841873714,-0.3896309841873714,-42.91090134222152
5.4103,33.0,5.275747508305648,0.9601328903654485,683.0,2.2691029900332227,32.81,-117.24,5.494809688581316,301.0,3.324,3.0274202028384423,0.2965797971615576,8.922376569240601
3.6111,22.0,5.617866004962779,0.967741935483871,1056.0,2.620347394540943,39.14,-121.67,5.805128205128205,403.0,1.123,1.2084700628863558,-0.08547006288635584,-7.610869357645221
2.5962,45.0,4.442424242424242,1.0787878787878789,715.0,4.333333333333333,34.05,-118.17,4.117977528089887,165.0,1.241,1.5469151992979135,-0.30591519929791344,-24.650700990968044
2.1343,52.0,3.219138755980861,1.0526315789473684,2112.0,2.0210526315789474,37.79,-122.42,3.058181818181818,1045.0,4.0,2.479784088840539,1.520215911159461,38.00539777898653
3.1083,33.0,5.069182389937107,1.0167714884696017,1397.0,2.9287211740041927,33.96,-118.15,4.985567010309278,477.0,2.855,1.8648064842841166,0.9901935157158834,34.682785138910106
3.0074,10.0,3.6805555555555554,1.1527777777777777,1025.0,3.5590277777777777,34.14,-118.27,3.1927710843373496,288.0,1.75,1.634335572430885,0.11566442756911499,6.609395861092285
3.1415,19.0,3.3180778032036615,1.1647597254004576,746.0,1.7070938215102975,34.03,-118.39,2.8487229862475445,437.0,0.55,2.402539986927124,-1.852539986927124,-336.825452168568
3.1042,37.0,4.508264462809917,1.1115702479338843,905.0,3.739669421487603,34.07,-118.03,4.055762081784387,242.0,1.52,1.7483821729089755,-0.22838217290897544,-15.025142954537857
4.7216,41.0,5.7967914438502675,0.9545454545454546,1171.0,3.1310160427807485,33.69,-118.33,6.072829131652661,374.0,3.119,2.6207518195165918,0.49824818048340846,15.974613032491453
4.4357,16.0,6.0285714285714285,1.042857142857143,793.0,2.8321428571428573,38.39,-122.84,5.780821917808218,280.0,2.169,2.2651295367645545,-0.09612953676455449,-4.431974954566828
4.2065,52.0,5.6826484018264845,0.997716894977169,1101.0,2.5136986301369864,34.16,-118.11,5.695652173913044,438.0,3.203,2.4546224971446904,0.7483775028553095,23.3648923776244
1.424,29.0,4.461661341853035,1.1533546325878594,1583.0,2.5287539936102235,33.93,-116.97,3.8684210526315788,626.0,0.732,0.9033804985783149,-0.17138049857831494,-23.412636417802588
3.9543,35.0,5.134122287968442,0.9506903353057199,1305.0,2.57396449704142,33.94,-118.0,5.4004149377593365,507.0,2.144,2.2286561902262676,-0.08465619022626747,-3.9485163351803854
2.1923,52.0,3.0106761565836297,0.9644128113879004,1153.0,4.103202846975089,34.04,-118.21,3.121771217712177,281.0,1.55,1.623999819362922,-0.07399981936292188,-4.774181894382057
3.0375,21.0,4.972270363951473,1.0329289428076256,1471.0,2.5493934142114383,32.82,-117.17,4.8137583892617455,577.0,1.976,1.9152553960410472,0.06074460395895276,3.0741196335502408
5.3254,32.0,5.786259541984733,1.0330788804071247,982.0,2.4987277353689565,34.29,-119.27,5.600985221674877,393.00000000000006,3.852,3.176284042462669,0.675715957537331,17.541951130252624
1.6458,43.0,4.033333333333333,1.0375,664.0,2.7666666666666666,37.88,-121.27,3.8875502008032123,240.0,0.836,1.1538083152303926,-0.31780831523039266,-38.01534871176946
3.2216,36.0,5.319796954314721,1.0380710659898478,1454.0,3.6903553299492384,36.92,-121.76,5.124694376528117,394.0,2.383,2.0026222092685515,0.3803777907314485,15.962139770518192
4.625,36.0,24.5,3.5,28.0,14.0,36.51,-119.54,7.0,2.0,1.625,0.8347503368514708,0.7902496631485292,48.630748501447954
1.8167,35.0,3.9172413793103447,1.0344827586206897,622.0,4.289655172413793,37.62,-121.01,3.786666666666666,145.0,0.795,0.834651468125557,-0.03965146812555698,-4.987606053529179
2.0398,46.0,4.911528150134048,0.9785522788203753,975.0,2.613941018766756,37.96,-121.32,5.019178082191781,373.0,0.881,1.23657100614669,-0.3555710061466899,-40.359932593267864
2.7031,10.0,4.507204610951009,1.144092219020173,643.0,1.8530259365994237,37.98,-121.33,3.9395465994962215,347.0,1.5,1.482715844604364,0.01728415539563599,1.152277026375733
3.8904,21.0,5.211965811965812,0.9948717948717949,2355.0,4.0256410256410255,32.71,-116.99,5.238831615120275,585.0,1.138,1.7789908631091649,-0.640990863109165,-56.32608638920607
4.7679,28.0,6.899598393574297,1.0783132530120483,1503.0,3.0180722891566263,32.81,-117.18,6.39851024208566,498.00000000000006,2.04,2.4252076397643236,-0.3852076397643236,-18.882727439427626
2.6818,8.0,4.649673202614379,1.1633986928104576,2251.0,2.942483660130719,34.09,-117.63,3.9966292134831463,765.0,1.141,1.3157936212978427,-0.1747936212978427,-15.319335784210578
3.5,16.0,9.308383233532934,1.7125748502994012,885.0,2.6497005988023954,38.9,-119.98,5.435314685314686,334.0,1.347,0.7283010680220414,0.6186989319779586,45.931620785297596
3.5391,30.0,5.229468599033816,1.2946859903381642,1500.0,3.6231884057971016,37.75,-119.55,4.039179104477612,414.0,0.559,1.009359630007225,-0.4503596300072249,-80.56522898161447
3.0156,37.0,4.818740399385561,1.0522273425499231,2048.0,3.1459293394777266,37.33,-121.87,4.5795620437956215,651.0,2.703,2.025462394037419,0.6775376059625811,25.066134145859454
4.2381,22.0,5.777777777777778,1.0049019607843137,1650.0,2.696078431372549,34.27,-119.23,5.74959349593496,612.0,2.293,2.5357471174771717,-0.2427471174771716,-10.586442105415246
1.6198,30.0,4.357142857142857,1.0357142857142858,425.0,3.0357142857142856,37.79,-122.23,4.206896551724137,140.0,1.227,1.326990088634659,-0.09999008863465897,-8.149151477967315
5.64,27.0,5.833865814696486,0.987220447284345,1016.0,3.246006389776358,37.62,-122.08,5.909385113268609,313.0,2.065,2.793527926974427,-0.7285279269744271,-35.27980275905217
4.4539,28.0,4.889417360285375,1.0237812128418549,3211.0,3.8180737217598097,33.83,-118.26,4.775842044134728,841.0,1.922,2.278910964678353,-0.35691096467835304,-18.569769234045424
3.0846,47.0,5.933333333333334,1.1333333333333333,832.0,2.641269841269841,36.34,-119.65,5.235294117647059,315.0,0.761,1.6824089338985502,-0.9214089338985502,-121.07870353463208
2.0425,35.0,5.556306306306307,1.0563063063063063,1194.0,2.689189189189189,40.19,-122.26,5.260127931769723,444.0,0.637,0.5555656283024675,0.08143437169753254,12.784045792391293
3.1875,23.0,5.275092936802974,0.9702602230483272,706.0,2.62453531598513,38.79,-121.24,5.4367816091954015,269.0,1.102,1.0298566467427506,0.07214335325724952,6.546583780149684
5.5921,18.0,7.803763440860215,1.0403225806451613,1127.0,3.0295698924731185,37.81,-121.98,7.501291989664083,372.0,3.591,2.411739849285091,1.1792601507149092,32.839324720548845
3.5139,14.0,5.569832402234637,0.9720670391061452,1729.0,3.2197392923649906,34.04,-117.35,5.7298850574712645,537.0,1.468,1.2809003058814312,0.18709969411856875,12.74521077101967
7.6012,4.0,7.265682656826568,1.033210332103321,805.0,2.970479704797048,33.47,-117.63,7.0321428571428575,271.0,3.108,3.209739430486799,-0.1017394304867989,-3.273469449382204
1.8191,36.0,4.227665706051873,1.063400576368876,1247.0,3.5936599423631126,33.93,-118.27,3.975609756097561,347.0,0.927,1.364415685152295,-0.437415685152295,-47.186158053106254
2.2946,34.0,4.161716171617162,1.0396039603960396,1027.0,3.3894389438943895,33.95,-118.27,4.003174603174603,303.0,0.888,1.5841134841016427,-0.6961134841016426,-78.39115811955435
2.1411,52.0,4.456582633053221,1.0420168067226891,817.0,2.288515406162465,38.1,-122.25,4.276881720430107,357.0,0.972,1.865882654665846,-0.893882654665846,-91.96323607673314
5.0025,32.0,5.9321100917431195,1.0146788990825688,1678.0,3.078899082568807,34.2,-118.62,5.846292947558771,545.0,2.349,2.630850285602577,-0.28185028560257663,-11.998735019266778
3.1985,20.0,3.5230296827021492,1.5619242579324462,1427.0,1.4605936540429887,33.63,-117.91,2.2555701179554393,977.0,1.063,2.740318010592432,-1.6773180105924321,-157.7909699522514
1.1645,44.0,5.151943462897527,1.1519434628975265,1159.0,4.095406360424028,33.99,-118.3,4.47239263803681,283.0,0.982,0.9890215909660327,-0.00702159096603272,-0.7150296299422323
2.0952,27.0,3.412903225806452,1.0258064516129033,193.0,1.2451612903225806,33.76,-118.08,3.3270440251572326,155.0,0.713,1.943413441630149,-1.2304134416301489,-172.5685051374683
4.9219,34.0,5.9655172413793105,1.0057471264367817,578.0,3.32183908045977,33.82,-117.98,5.9314285714285715,174.0,2.0,2.4150384454763056,-0.41503844547630564,-20.751922273815282
7.7197,26.0,5.714285714285714,1.1428571428571428,52.0,7.428571428571429,37.42,-121.89,5.0,7.0,2.25,3.11101594127382,-0.8610159412738199,-38.267375167725326
1.4786,24.0,4.407317073170732,1.1341463414634145,1460.0,3.5609756097560976,35.38,-118.98,3.8860215053763443,410.0,0.548,0.801700488090809,-0.2537004880908089,-46.295709505622064
2.9083,13.0,9.155963302752294,1.8807339449541285,618.0,2.834862385321101,38.07,-120.28,4.868292682926829,218.0,1.046,0.9285211579609012,0.11747884203909886,11.231246848862224
6.7181,15.0,7.199438202247191,0.9410112359550562,1080.0,3.033707865168539,36.83,-119.85,7.650746268656716,356.0,1.603,2.3273908643174437,-0.7243908643174437,-45.189698335461244
1.6699,42.0,3.6096822995461424,1.0136157337367624,2327.0,3.520423600605144,34.02,-118.3,3.5611940298507467,661.0,1.08,1.4058554400403125,-0.3258554400403124,-30.171800003732628
4.282,46.0,5.53265306122449,1.0020408163265306,1277.0,2.6061224489795918,34.18,-118.35,5.521384928716905,490.0,2.247,2.5242644678095374,-0.2772644678095375,-12.339317659525479
3.6312,48.0,8.130434782608695,1.173913043478261,240.0,3.4782608695652173,38.11,-121.23,6.925925925925925,69.0,2.028,1.458946646980479,0.569053353019521,28.059830030548373
5.9202,9.0,6.115131578947368,1.0098684210526316,947.0,3.1151315789473686,32.76,-116.92,6.055374592833876,304.0,1.813,2.6196321662854487,-0.8066321662854488,-44.49157012054323
4.3849,36.0,5.567741935483871,1.070967741935484,1293.0,4.170967741935484,33.93,-118.04,5.1987951807228905,310.0,1.441,2.1044158689244625,-0.6634158689244625,-46.0385752202958
2.9423,42.0,2.6801075268817205,1.0053763440860215,982.0,2.639784946236559,34.08,-118.28,2.665775401069519,372.0,2.0,2.269152345188367,-0.26915234518836684,-13.457617259418342
3.5859,30.0,5.051204819277109,1.1204819277108433,1021.0,3.075301204819277,33.9,-117.99,4.508064516129033,332.0,1.997,2.035397819205386,-0.038397819205385764,-1.9227751229537187
1.9107,15.0,5.951923076923077,1.5384615384615385,287.0,2.7596153846153846,40.79,-123.48,3.8687499999999995,104.0,0.792,0.7207873992078433,0.07121260079215674,8.99148999900969
3.0,36.0,5.210659898477157,0.9796954314720813,1023.0,2.5964467005076144,33.91,-118.12,5.318652849740932,394.0,2.166,1.8764480576270728,0.28955194237292714,13.368049047688235
1.625,26.0,5.6,0.8,9.0,1.8,37.75,-120.85,6.999999999999999,5.0,0.85,0.45961445087489494,0.39038554912510504,45.92771166177707
3.7562,34.0,5.475218658892128,1.0583090379008746,2237.0,3.260932944606414,37.98,-122.35,5.1735537190082646,686.0,1.329,2.1369584176767447,-0.8079584176767447,-60.7944633315835
2.3253,14.0,4.239731768650461,1.0888516345347863,3662.0,3.069572506286672,32.57,-117.1,3.893764434180139,1193.0,1.337,1.6365958326216443,-0.29959583262164435,-22.408065267138696
6.7192,30.0,7.130434782608695,1.0217391304347827,847.0,2.630434782608696,37.87,-122.05,6.978723404255319,322.0,3.975,3.1944144315597924,0.7805855684402077,19.63737279094862
3.2154,20.0,4.133444338725024,1.0601807802093244,7450.0,1.7721217887725975,34.17,-118.52,3.8988108593224147,4204.0,2.596,3.48208229404694,-0.8860822940469397,-34.13259992476655
2.0677,29.0,3.7614107883817427,1.0394190871369295,1170.0,2.4273858921161824,33.79,-117.96,3.6187624750498997,482.00000000000006,2.145,1.6767121390743398,0.4682878609256602,21.831601907956184
4.5554,15.0,5.761172513214801,1.0499759730898606,6652.0,3.196540124939933,34.04,-117.9,5.486956521739131,2081.0,2.783,2.1314902432517187,0.6515097567482813,23.410339804106407
2.4191,3.0,6.274193548387097,1.6451612903225807,422.0,2.2688172043010755,37.99,-120.35,3.813725490196078,185.99999999999997,2.175,0.8130342950865952,1.3619657049134046,62.619112869581826
2.1979,25.0,3.735042735042735,1.0683760683760684,1193.0,3.398860398860399,32.8,-115.56,3.496,351.0,0.639,0.864914554198208,-0.22591455419820794,-35.35439032835805
3.3689,32.0,5.945185185185185,1.0740740740740742,2032.0,3.0103703703703704,38.49,-121.5,5.535172413793102,675.0,0.834,1.4081334883859427,-0.5741334883859427,-68.84094584963341
3.5909,25.0,4.055806938159879,1.0844645550527903,1229.0,1.8536953242835597,34.05,-118.47,3.7399165507649514,663.0,5.00001,2.6025014482738484,2.397508551726151,47.95007513437276
3.1738,31.0,5.510028653295129,0.9770773638968482,806.0,2.30945558739255,37.25,-121.0,5.639296187683285,349.0,0.976,1.7171267519220947,-0.7411267519220948,-75.9351180248048
12.3292,29.0,7.916666666666667,1.0555555555555556,244.0,3.388888888888889,37.38,-121.81,7.5,72.0,4.167,5.518255221930858,-1.3512552219308578,-32.42753112385068
2.6598,50.0,4.803603603603603,1.1045045045045045,1768.0,3.1855855855855855,36.85,-121.4,4.349102773246329,555.0,1.573,2.0382258584778015,-0.4652258584778015,-29.575706196935887
2.4375,47.0,4.8961538461538465,1.0153846153846153,1193.0,4.588461538461538,34.05,-118.19,4.821969696969697,260.0,1.229,1.330178072145678,-0.10117807214567787,-8.232552656279728
1.8967,52.0,5.0,1.0491803278688525,406.0,3.3278688524590163,36.74,-119.82,4.765625,122.0,0.438,0.9923375481198988,-0.5543375481198989,-126.56108404563902
3.475,6.0,6.352941176470588,1.0588235294117647,43.0,2.5294117647058822,33.53,-117.19,6.0,17.0,1.875,1.408425119305754,0.466574880694246,24.883993637026457
4.2054,23.0,5.3094059405940595,0.9381188118811881,1360.0,3.366336633663366,33.2,-117.27,5.6596306068601585,404.0,1.507,1.9575448287636519,-0.450544828763652,-29.89680350123769
2.5288,39.0,4.539130434782609,1.0695652173913044,1200.0,1.7391304347826086,32.74,-117.18,4.2439024390243905,690.0,2.74,2.2729330063995263,0.4670669936004739,17.046240642353062
4.9904,15.0,6.9077809798270895,1.0172910662824208,1258.0,3.6253602305475505,36.85,-119.64,6.790368271954674,347.0,1.573,1.4824754971492666,0.09052450285073332,5.754895286124179
2.3611,52.0,2.36,0.7866666666666666,269.0,3.5866666666666664,34.07,-118.04,3.0,75.0,1.313,1.7419959285697715,-0.42899592856977153,-32.67295724065282
1.7308,52.0,4.231173380035027,1.0823117338003503,1150.0,2.0140105078809105,40.8,-124.16,3.9093851132686086,571.0,0.805,1.5317033237855213,-0.7267033237855213,-90.27370481807718
2.0173,25.0,2.5920055134390076,1.0954514128187456,7221.0,2.4882839421088905,34.07,-118.28,2.366152878263605,2902.0,1.775,2.2337158076915884,-0.4587158076915885,-25.84314409530076
2.4145,14.0,5.838709677419355,1.1370967741935485,2708.0,2.1838709677419357,33.77,-116.94,5.134751773049645,1240.0,1.376,1.3181037800877462,0.05789621991225369,4.207574121530065
5.3261,38.0,6.267515923566879,1.089171974522293,429.0,2.732484076433121,37.53,-122.3,5.754385964912281,157.0,3.768,3.0543829328301584,0.7136170671698414,18.93888182510195
4.0362,33.0,5.100934579439253,1.0261682242990655,2223.0,4.1551401869158875,33.78,-117.91,4.970856102003643,535.0,1.779,1.9236925776392084,-0.1446925776392085,-8.133365803215769
6.1498,26.0,6.276243093922652,0.998158379373849,1664.0,3.0644567219152856,34.09,-117.86,6.287822878228782,543.0,2.391,2.7372661674156973,-0.34626616741569727,-14.482064718347857
2.6,40.0,3.824,1.004,2077.0,4.154,34.02,-118.14,3.8087649402390436,500.0,1.806,1.5226479457346969,0.2833520542653032,15.689482517458647
4.8958,30.0,6.594202898550725,1.0144927536231885,220.0,3.1884057971014492,37.62,-120.87,6.5,69.0,1.425,1.921446595993885,-0.49644659599388485,-34.83835761360595
3.7321,41.0,4.659217877094972,0.9273743016759777,603.0,3.368715083798883,33.89,-118.08,5.024096385542168,179.0,1.675,2.0767518467827344,-0.40175184678273435,-23.9851848825513
3.5469,36.0,4.283625730994152,1.0614035087719298,1538.0,4.497076023391813,34.01,-118.09,4.035812672176308,342.0,1.506,1.7931134719255226,-0.2871134719255226,-19.064639570087824
2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,3.512987012987013,123.0,0.835,1.880852563195603,-1.045852563195603,-125.25180397552134
3.4643,29.0,6.354978354978355,1.0606060606060606,747.0,3.2337662337662336,37.54,-120.96,5.991836734693878,231.0,1.25,1.4357028541671895,-0.18570285416718946,-14.856228333375157
2.5259,35.0,4.567398119122257,1.0705329153605017,1562.0,2.4482758620689653,32.73,-117.23,4.266471449487554,638.0,2.402,2.026164467069556,0.37583553293044414,15.646774893024318
2.4414,21.0,4.795148247978437,1.0754716981132075,1446.0,3.8975741239892185,36.86,-120.51,4.458646616541354,371.0,0.719,1.0466258678110734,-0.3276258678110734,-45.56688008498935
3.0379,47.0,4.8293333333333335,1.0693333333333332,948.0,2.528,36.62,-121.92,4.5162094763092275,375.0,2.493,2.606061930248913,-0.11306193024891309,-4.535175701921905
2.4044,34.0,5.092936802973978,1.066914498141264,818.0,3.04089219330855,36.54,-119.87,4.7735191637630665,269.0,0.725,1.1959083440914924,-0.4709083440914924,-64.9528750471024
1.4423,32.0,4.090753424657534,1.1164383561643836,1672.0,2.863013698630137,37.93,-122.34,3.664110429447853,584.0,0.883,1.428102349905494,-0.5451023499054939,-61.73299545928583
1.5743,31.0,4.544871794871795,0.9807692307692307,1219.0,3.907051282051282,35.36,-118.97,4.633986928104576,312.0,0.467,0.7196526548534052,-0.2526526548534052,-54.10121088938013
4.1544,35.0,5.58457711442786,0.9776119402985075,783.0,1.9477611940298507,34.15,-118.35,5.712468193384224,402.0,5.00001,2.4761816238789223,2.5238283761210774,50.47646656948841
3.3438,36.0,4.550684931506849,1.082191780821918,690.0,1.8904109589041096,34.06,-118.37,4.20506329113924,365.0,5.00001,2.4076383838285906,2.592371616171409,51.847328628770924
2.6771,23.0,3.7484536082474227,1.0762886597938144,958.0,1.975257731958763,33.74,-117.83,3.4827586206896552,485.0,1.315,1.9880340955256983,-0.6730340955256984,-51.18130003997706
7.9794,28.0,6.427083333333333,1.0395833333333333,1176.0,2.45,33.53,-117.76,6.182364729458918,479.99999999999994,4.261,3.941950541627179,0.31904945837282117,7.487666237334456
1.0467,33.0,3.8062200956937797,1.1148325358851674,1000.0,2.3923444976076556,38.61,-121.44,3.4141630901287554,418.0,0.701,0.7360451881262335,-0.035045188126233584,-4.999313570076118
